Route stop,Business,Category,Generated site path,Customization fingerprint,Style rationale,Hero section pattern,21st.dev hero selection,21st.dev hero URL,21st.dev selection rationale,Motion system
521,Pho Banh Mi,restaurant,websites/bay-area-final-1000/pho-banh-mi-palo-alto,521-pho-banh-mi-restaurant-animated-image-hero-xdxegg,Custom direction 521-pho-banh-mi-restaurant-animated-image-hero-xdxegg: Pho Banh Mi uses Animated Hero Section for a restaurant page in Palo Alto; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Pho Banh Mi because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
522,Simply Be Beautiful,beauty,websites/bay-area-final-1000/simply-be-beautiful-palo-alto,522-simply-be-beautiful-beauty-studio-split-hero-1mmyjql,Custom direction 522-simply-be-beautiful-beauty-studio-split-hero-1mmyjql: Simply Be Beautiful uses Hero Page for a beauty page in Palo Alto; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Simply Be Beautiful because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
523,Menlo Park Smog,car_repair,websites/bay-area-final-1000/menlo-park-smog-bay-area,523-menlo-park-smog-car-repair-trust-console-hero-1a2rsl6,"Custom direction 523-menlo-park-smog-car-repair-trust-console-hero-1a2rsl6: Menlo Park Smog uses Hero Section for a car repair page in Menlo Park; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Request service; content tuned to Repair trust cues, drop-off details, and direct phone intake.",trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to Menlo Park Smog because it is a car repair lead and the page needs request service conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
524,Ochoas Beauty Salon,hairdresser,websites/bay-area-final-1000/ochoas-beauty-salon-bay-area,524-ochoas-beauty-salon-hairdresser-studio-split-hero-17g5qj,Custom direction 524-ochoas-beauty-salon-hairdresser-studio-split-hero-17g5qj: Ochoas Beauty Salon uses Hero Page for a hairdresser page in Bay Area; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Ochoas Beauty Salon because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
525,New Generation Nails,hairdresser,websites/bay-area-final-1000/new-generation-nails-bay-area,525-new-generation-nails-hairdresser-studio-split-hero-wqhop5,Custom direction 525-new-generation-nails-hairdresser-studio-split-hero-wqhop5: New Generation Nails uses Hero Page for a hairdresser page in Bay Area; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to New Generation Nails because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
526,Tony's Pizza,restaurant,websites/bay-area-final-1000/tonys-pizza-bay-area,526-tonys-pizza-restaurant-animated-image-hero-lvybsr,Custom direction 526-tonys-pizza-restaurant-animated-image-hero-lvybsr: Tony's Pizza uses Animated Hero Section for a restaurant page in Bay Area; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Tony's Pizza because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
527,Markstyle,hairdresser,websites/bay-area-final-1000/markstyle-bay-area,527-markstyle-hairdresser-studio-split-hero-16xb1qz,Custom direction 527-markstyle-hairdresser-studio-split-hero-16xb1qz: Markstyle uses Hero Page for a hairdresser page in Willow Road; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Markstyle because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
528,Nina's Nails & Hair,hairdresser,websites/bay-area-final-1000/ninas-nails-hair-bay-area,528-ninas-nails-hair-hairdresser-studio-split-hero-do72vp,Custom direction 528-ninas-nails-hair-hairdresser-studio-split-hero-do72vp: Nina's Nails & Hair uses Hero Page for a hairdresser page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Nina's Nails & Hair because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
529,Mi Taqueria,restaurant,websites/bay-area-final-1000/mi-taqueria-bay-area,529-mi-taqueria-restaurant-animated-image-hero-17sbezt,Custom direction 529-mi-taqueria-restaurant-animated-image-hero-17sbezt: Mi Taqueria uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Mi Taqueria because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
530,J&J Hawaiian Barbeque,restaurant,websites/bay-area-final-1000/jj-hawaiian-barbeque-bay-area,530-jj-hawaiian-barbeque-restaurant-animated-image-hero-wtnccv,Custom direction 530-jj-hawaiian-barbeque-restaurant-animated-image-hero-wtnccv: J&J Hawaiian Barbeque uses Animated Hero Section for a restaurant page in Bay Area; palette #3d2c1f / #fbf7f0 / #b7794f / #1f160f; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to J&J Hawaiian Barbeque because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
531,Simpson's Barber Shop,hairdresser,websites/bay-area-final-1000/simpsons-barber-shop-bay-area,531-simpsons-barber-shop-hairdresser-studio-split-hero-n0bmvw,Custom direction 531-simpsons-barber-shop-hairdresser-studio-split-hero-n0bmvw: Simpson's Barber Shop uses Hero Page for a hairdresser page in Bay Area; palette #164e63 / #f0fdfa / #14b8a6 / #083344; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Simpson's Barber Shop because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
532,Park Avenue Salon and Spa,beauty,websites/bay-area-final-1000/park-avenue-salon-and-spa-menlo-park,532-park-avenue-salon-and-spa-beauty-studio-split-hero-jluckq,Custom direction 532-park-avenue-salon-and-spa-beauty-studio-split-hero-jluckq: Park Avenue Salon and Spa uses Hero Page for a beauty page in Menlo Park; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Park Avenue Salon and Spa because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
533,LaMigliore Salon,beauty,websites/bay-area-final-1000/lamigliore-salon-menlo-park,533-lamigliore-salon-beauty-studio-split-hero-2f1qe2,Custom direction 533-lamigliore-salon-beauty-studio-split-hero-2f1qe2: LaMigliore Salon uses Hero Page for a beauty page in Menlo Park; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to LaMigliore Salon because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
534,Sky Nails,beauty,websites/bay-area-final-1000/sky-nails-menlo-park,534-sky-nails-beauty-studio-split-hero-14eompu,Custom direction 534-sky-nails-beauty-studio-split-hero-14eompu: Sky Nails uses Hero Page for a beauty page in Menlo Park; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Sky Nails because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
